,rank,tax_id,tax_name,colind,CC11CM7,CC11CM15,CC11CM49,CC11CM87,CC11CM64,CC11CM85,CC11CM97,CC11CM80,CC11CM24,CC11CM41,CC11CM67,CC11CM6,CC11CM90,CC11CM18,CC11CM4,CC11CM13,CC11CM14,CC11CM51,CC11CM65,CC11CM74,CC11CM45,CC11CM50,CC11CM34,CC11CM84,CC11CM27,CC11CM78,CC11CM32,CC11CM81,CC11CM20,CC11CM75,CC11CM12,CC11CM28,CC11CM30,CC11CM68,CC11CM66,CC11CM58,CC11CM61,CC11CM22,CC11CM95,CC11CM17,CC11CM70,CC11CM86,CC11CM88,CC11CM54,CC11CM60,CC11CM16,CC11CM48,CC11CM35,CC11CM91,CC11CM1,CC11CM99,CC11CM72,CC11CM79,CC11CM94,CC11CM82,CC11CM93,CC11CM39,CC11CM0,CC11CM76,CC11CM69,CC11CM2,CC11CM57,CC11CM63,CC11CM62,CC11CM44,CC11CM37,CC11CM33,CC11CM53,CC11CM9,CC11CM23,CC11CM55,CC11CM42,CC11CM59,CC11CM73,CC11CM38,CC11CM25,CC11CM46,CC11CM5,CC11CM83,CC11CM11,CC11CM36,CC11CM26,CC11CM43,CC11CM8,CC11CM19,CC11CM3,CC11CM98,CC11CM77,CC11CM89,CC11CM10,CC11CM71,CC11CM21,CC11CM92,CC11CM29,CC11CM56,CC11CM52,CC11CM96,CC11CM47,CC11CM31,CC11CM40
499,genus,816,Bacteroides,BAKM01000113.302.1808,,,,,,,,,,,,853.0,,,,,,,,,,,,,,598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.0,,,,,,,,,,,,,,,,,529.0
500,class,91061,Bacilli,CP001758.925273.926830,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,class,91061,Bacilli,EF028677.1.1366,,,,,,,,,,,,235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,order,186802,Clostridiales,FR733670.1.1511,,,,,,,,,,,,42.0,,,58.0,,,,,53.0,,,,,74.0,,,,,,,,,74.0,,,,,310.0,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,,23.0,,,,,,,,,,,73.0,,,,,104.0,,
503,order,186802,Clostridiales,FW350124.11.1553,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,
504,family,186817,Bacillaceae,KF574953.1.1444,,,,,,,,,,,,768.0,,,192.0,,,,,568.0,,,,,,88.0,,,,,,35.0,,,,,,14.0,,,,,,,,,,98.0,,,,417.0,,,,,,,,,,,,,,139.0,,,,,,,,,,,,,,,,,,334.0,,,,,,,,,,,,,,,,
505,order,186802,Clostridiales,NR_036993.1,,,,,,,,,,,,911.0,,,,2513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.0,,,,,
506,genus,342658,Gracilibacter,NR_043235.1,,,,,,,,,,,,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,,,,,,,,,,,,,,,,,,
507,order,186802,Clostridiales,NR_119336.1,,,,,,,,,,,,74.0,,,,,,,,,,,,,,77.0,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,
508,genus,375288,Parabacteroides,AB261128.1.1492,,,,,,,,,,,,,427.0,,,3150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,genus,816,Bacteroides,AB510706.1.1480,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,2615.0,740.0,,,877.0,,,,,,,,,,1174.0,,,,,,,,,,2890.0,,,,,,,,,,,,,,,,,,1429.0,,,,,,,,,5747.0,,,,,,,,,,,,,,,,
510,genus,375288,Parabacteroides,AB547647.1.1481,,,,,,,,,,,,,1551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287.0,,,,,,,,,,,,,,,,,,,
511,phylum,976,Bacteroidetes,AB547648.1.1487,,,,,,,,,,,,,207.0,,,,,,,,,,,,,,,,,,,,,,,199.0,,,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.0,,,,,,,,,,,,,,,,,,,,
512,class,28211,Alphaproteobacteria,AB640694.1.1469,,,,,,,,,,,,,1641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,genus,816,Bacteroides,AF183403.1.1453,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.0,,,,,,,,,,,,,506.0,,,,,,,,,,,,,,,,
514,genus,816,Bacteroides,AKBX01000006.261100.262606,,,,,,,,,,,,,107.0,953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428.0,,,,,,,,,,,,,,,,,,,,,,,,,,
515,phylum,1224,Proteobacteria,CCDQ010000005.84258.85749,,,,,,,,,,,,,893.0,,75.0,,,,,,,211.0,,,,,,889.0,,,,,,,,685.0,,,,,,,,,,,,,1708.0,,,201.0,,,,,,,,,,,,,,15.0,,,,236.0,,,,,,,,,1287.0,,,,,,,,,,,,,,,,,,,,,
516,family,186817,Bacillaceae,DQ100445.1.1484,,,,,,,,,,,,,421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.0,,,,,,,,,,,,,,,48.0,,,,,,,,
517,order,186802,Clostridiales,DQ223730.1.1553,,,,,,,,,,,,,8.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,33.0,,,,,,,,,,,,,
518,genus,1578,Lactobacillus,GU138530.1.1470,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,order,186802,Clostridiales,GU968163.1.1495,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,207.0,,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,
520,order,186802,Clostridiales,HM626177.1.1372,,,,,,,,,,,,,1560.0,,,,,56.0,,,1174.0,313.0,,,,539.0,,,,1520.0,,,797.0,3565.0,,,406.0,1066.0,,624.0,,,,,,1542.0,,,4007.0,,,,,,,2616.0,,,,1487.0,,829.0,,,,,611.0,,,,71.0,,,,,,,,,,,575.0,652.0,628.0,,,,,,,,,,,,,1379.0,,,619.0
521,genus,816,Bacteroides,JNHO01000008.346334.347846,,,,,,,,,,,,,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,order,186802,Clostridiales,NR_026490.1,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,genus,816,Bacteroides,NR_042203.1,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,order,135622,Alteromonadales,NR_042879.1,,,,,,,,,,,,,1829.0,,,,,501.0,,,,3020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.0,,,1980.0,,,,,,,,,,,,,,,,,,,,,362.0,,,,,,,,,,,,,,,,,,,,
525,order,186802,Clostridiales,NR_074399.1,,,,,,,,,,,,,1476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,1243.0,,,,,,,,,,,,,,652.0,,,,,,,,,,,,,,,,,,,,
526,genus,816,Bacteroides,NR_113071.1,,,,,,,,,,,,,288.0,,,,726.0,,263.0,,2844.0,,,,,,,,3595.0,,,,,,,,,,,,,,,,648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274.0,,,1471.0,,,,,,,,,,,,
527,genus,816,Bacteroides,NR_113098.1,,,,,,,,,,,,,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,genus,872,Desulfovibrio,NR_115709.1,,,,,,,,,,,,,67.0,,,,,,,107.0,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,order,186802,Clostridiales,NR_125607.1,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,
530,order,186802,Clostridiales,U14906.1.1490,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,order,91347,Enterobacterales,U80198.1.1458,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,order,171549,Bacteroidales,AB253726.1.1456,,,,,,,,,,,,,,1243.0,,,2985.0,,,,,,,,,,,,965.0,,840.0,,,,,,,,,,,,,,,1137.0,,,,,,,,,,,,,,,,,,,4555.0,,,,,,,,,,,,,,,,,,,,,,,,,,1785.0,,,,,,,1210.0,2144.0,
533,genus,816,Bacteroides,AB253731.1.1463,,,,,,,,,,,,,,773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1579.0,,,,,,,,,,,,,,,,,,,,,,,1137.0,,,,,,,,,,,,,,,,,,,
534,genus,704093,Anaerobacillus,AB501126.1.1550,,,,,,,,,,,,,,684.0,,,,,,,,,,,,,,,,,,,,,,791.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,order,768507,Cytophagales,AB554232.1.1488,,,,,,,,,,,,,,828.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,order,186802,Clostridiales,AB588023.1.1491,,,,,,,,,,,,,,1301.0,,,38.0,221.0,,,,,,,192.0,,,,,,,,1198.0,,,,,,,,,,,,,769.0,,,1166.0,790.0,,,,,,1046.0,,,,,,,,,,,296.0,,,,,,1624.0,,,,412.0,,,,492.0,428.0,,3262.0,,598.0,,,,,,,611.0,,,,615.0,,,
537,superkingdom_,1783272,Terrabacteria group,ACDC03000040.49.1542,,,,,,,,,,,,,,345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,order,186802,Clostridiales,ADLT01000002.1542.3098,,,,,,,,,,,,,,415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.0,,,,,,,,,,,1293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1787.0,,,,,,
539,order,186802,Clostridiales,ADLU01000111.254.1772,,,,,,,,,,,,,,157.0,,,,,,,,,,,,,648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,phylum,201174,Actinobacteria,AJ585206.1.1357,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,,,,,,,,,,40.0,,,,,,,,,,,,,,
541,genus,816,Bacteroides,AJ867047.1.1475,,,,,,,,,,,,,,1079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.0,872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,genus,704093,Anaerobacillus,AM946015.18012.19555,,,,,,,,,,,,,,508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,phylum,1239,Firmicutes,AY355138.1.1396,,,,,,,,,,,,,,59.0,,,,,,182.0,,,,,,,,,,,,,,,,,,,,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,,52.0,,,,,,,,,,,,,,,,,,,,
544,genus,816,Bacteroides,AY895205.1.1356,,,,,,,,,,,,,,5265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,genus,551,Erwinia,CP003026.4624193.4625719,,,,,,,,,,,,,,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,genus,704093,Anaerobacillus,DD411276.1.1508,,,,,,,,,,,,,,2351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,order,186802,Clostridiales,EU541439.1.1500,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,,,,102.0,,,,,,,,,,,,,126.0,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,
548,order,186802,Clostridiales,FJ489251.1.1478,,,,,,,,,,,,,,78.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,genus,342658,Gracilibacter,GU993268.1.1287,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,order,186802,Clostridiales,HC879889.1.1506,,,,,,,,,,,,,,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,genus,704093,Anaerobacillus,HM596286.1.1523,,,,,,,,,,,,,,1049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,genus,216851,Faecalibacterium,HQ457032.1.1405,,,,,,,,,,,,,,2112.0,,,,,,,,,,,,,,,,,2989.0,,,,,,5516.0,,,,,,,,13180.0,,,,,1343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3278.0,858.0,,4719.0,,,,,,,,,,,,,,,,,4762.0
553,order,186802,Clostridiales,JAGQ01000002.1287696.1289206,,,,,,,,,,,,,,245.0,,,,,,,,,,,,,,,,,,,,,1457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,order,85006,Micrococcales,JGYQ01000004.374.1866,,,,,,,,,,,,,,714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,,,,,,,,607.0,,,,,
555,order,85006,Micrococcales,JNKM01000001.1.1222,,,,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,order,171549,Bacteroidales,JQJB01000006.235548.237086,,,,,,,,,,,,,,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,genus,1578,Lactobacillus,JX099549.1.1437,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,genus,816,Bacteroides,NR_041642.1,,,,,,,,,,,,,,2286.0,,,,,,,,,5659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.0,,,,,,1600.0,,,,,,,,,,,216.0,,,,,
559,class,186801,Clostridia,NR_041887.1,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,family,186817,Bacillaceae,NR_043550.1,,,,,,,,,,,,,,131.0,,,,,144.0,,,178.0,7.0,,,,,,,,,,,,,,,,,,,,754.0,,,,,,,,,,232.0,,357.0,384.0,,,,,175.0,,,,,264.0,,,,,,,,,,,,,,298.0,,54.0,,,,,243.0,,,,,,,,,66.0,,,,81.0
561,order,80840,Burkholderiales,AB370250.1.1494,,,,,,,,,,,,,,,280.0,,,,,,,,,,,,,,,,1247.0,1702.0,,,,,,819.0,1956.0,,,,,,,,,,,837.0,,,,,,,,,,,,1702.0,,,,,,,,,,,,,,,,,1339.0,,,,,,,,,,,,,,2487.0,,,,,,,
562,genus,375288,Parabacteroides,AB470343.1.1485,,,,,,,,,,,,,,,2291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3120.0,,,,,,,799.0,,
563,order,186802,Clostridiales,AB534168.1.1492,,,,,,,,,,,,,,,808.0,,,,,,,,,,,,,,,,,,,,,,,,,464.0,2311.0,,,,,,,,,,2639.0,,,4371.0,28.0,,,,,989.0,,,,569.0,,,,,,,,,,,,,,,,,,,263.0,,,,3576.0,,,,,691.0,,,,,,,,
564,genus,816,Bacteroides,AB599944.1.1409,,,,,,,,,,,,,,,6957.0,,,,,,,,,,,,1154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,order,186802,Clostridiales,ABEZ02000021.84162.85652,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,,,,,,,2.0,,,,,,,1.0,,,,,3.0,,2.0,,,,,,,,,,3.0,,,,,,,
566,genus,375288,Parabacteroides,ADLE01000018.404213.405732,,,,,,,,,,,,,,,842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.0,,,,,,,,,
567,order,186802,Clostridiales,AF064242.1.1469,,,,,,,,,,,,,,,353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,genus,816,Bacteroides,AGXH01000075.3269.4788,,,,,,,,,,,,,,,2359.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,genus,102106,Collinsella,AJ251324.1.1433,,,,,,,,,,,,,,,237.0,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,genus,704093,Anaerobacillus,AJAS01000002.402945.404493,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,order,186802,Clostridiales,AP012044.1864519.1866052,,,,,,,,,,,,,,,211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.0,,,,688.0,,,,
572,genus,816,Bacteroides,ASSN01000008.242418.243933,,,,,,,,,,,,,,,3021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,genus,551,Erwinia,CDQV01000608.414.1935,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,
574,order,91347,Enterobacterales,CP001790.3846865.3848395,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,class,91061,Bacilli,EF028681.1.1367,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,genus,816,Bacteroides,EU722740.1.1489,,,,,,,,,,,,,,,1642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,order,186802,Clostridiales,GU440754.1.1451,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,genus,1578,Lactobacillus,HQ322270.1.1542,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,order,186802,Clostridiales,JAGQ01000002.1024911.1026421,,,,,,,,,,,,,,,563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.0,,,,,,,,,,,,,,,,,,
580,genus,551,Erwinia,JCNJ01000004.638592.640119,,,,,,,,,,,,,,,191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,family,186817,Bacillaceae,JMLH01000122.103.1607,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,order,171549,Bacteroidales,JQJF01000002.263493.265031,,,,,,,,,,,,,,,362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,superkingdom_,1783272,Terrabacteria group,NR_042960.1,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,11.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,genus,816,Bacteroides,NR_114305.1,,,,,,,,,,,,,,,3480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,order,171549,Bacteroidales,AB034799.1.1494,,,,,,,,,,,,,,,,345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.0,,,,,,,,,,,,,,,,,,,,,
586,phylum,976,Bacteroidetes,AB547649.1.1485,,,,,,,,,,,,,,,,752.0,,,,,,,,,,182.0,,,,,,,,,,,,,,,,,,,204.0,,,,,,,,,,,,,,,,,,,190.0,,,,,,,,,46.0,,,,,,,,,,,,,,668.0,,,,,,,,,,,355.0,,
587,genus,816,Bacteroides,AB599948.1.1408,,,,,,,,,,,,,,,,3496.0,,,,,,,,,,,,,,,,,884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,order,186802,Clostridiales,AB638443.1.1464,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,phylum,1239,Firmicutes,AB639141.1.1524,,,,,,,,,,,,,,,,318.0,,,,,131.0,,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,201.0,34.0
590,genus,342658,Gracilibacter,AB649276.1.1495,,,,,,,,,,,,,,,,288.0,246.0,,,,,90.0,,,,256.0,,357.0,364.0,,23.0,172.0,,,,34.0,240.0,,560.0,,,,267.0,96.0,,,,237.0,,76.0,680.0,,,,283.0,128.0,,,307.0,,,113.0,,270.0,,286.0,254.0,,,,330.0,95.0,,,94.0,,,147.0,,,468.0,122.0,,200.0,,,,,,311.0,,183.0,,,359.0,64.0,,,,109.0
591,genus,375288,Parabacteroides,ADLE01000015.1593.3112,,,,,,,,,,,,,,,,1729.0,,,,,,,,,2148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.0,,,,,
592,family,186817,Bacillaceae,AEVF01000016.3351.4884,,,,,,,,,,,,,,,,698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,genus,816,Bacteroides,AGXV01000052.146972.148482,,,,,,,,,,,,,,,,1518.0,,,489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.0,,,,,,,,,,,,,,,,,,,699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
